,dataset,ssim_norm,ssim
423,ShanghaiTech_part_B,0.8928378820419312,0.7645140886306763
424,ShanghaiTech_part_B,0.40799418091773987,0.3931956887245178
425,ShanghaiTech_part_B,0.8733384013175964,0.9019305109977722
426,ShanghaiTech_part_B,0.6788608431816101,0.6918493509292603
427,ShanghaiTech_part_B,0.6178296208381653,0.5781785249710083
428,ShanghaiTech_part_B,0.8644649982452393,0.8782969117164612
429,ShanghaiTech_part_B,0.8087212443351746,0.7824638485908508
430,ShanghaiTech_part_B,0.8946746587753296,0.9150800704956055
431,ShanghaiTech_part_B,0.8877801895141602,0.893937349319458
432,ShanghaiTech_part_B,0.48498091101646423,0.4634012281894684
433,ShanghaiTech_part_B,0.5786113142967224,0.5995325446128845
434,ShanghaiTech_part_B,0.9493255615234375,0.9502812027931213
435,ShanghaiTech_part_B,0.8120700716972351,0.697823166847229
436,ShanghaiTech_part_B,0.46121349930763245,0.4343166947364807
437,ShanghaiTech_part_B,0.7910597324371338,0.6585307121276855
438,ShanghaiTech_part_B,0.6835860013961792,0.6585864424705505
439,ShanghaiTech_part_B,0.7907226085662842,0.7774877548217773
440,ShanghaiTech_part_B,0.8799548745155334,0.9002436995506287
441,ShanghaiTech_part_B,0.8762763738632202,0.8859891891479492
442,ShanghaiTech_part_B,0.89886474609375,0.8991924524307251
443,ShanghaiTech_part_B,0.8028820157051086,0.8118478059768677
444,ShanghaiTech_part_B,0.8818499445915222,0.8644737601280212
445,ShanghaiTech_part_B,0.9185791015625,0.9103291034698486
446,ShanghaiTech_part_B,0.5282988548278809,0.3883172571659088
447,ShanghaiTech_part_B,0.4293941259384155,0.269924521446228
448,ShanghaiTech_part_B,0.9249570965766907,0.9284303784370422
449,ShanghaiTech_part_B,0.2172870635986328,0.19424468278884888
450,ShanghaiTech_part_B,0.8940547108650208,0.9063540101051331
451,ShanghaiTech_part_B,0.9194844365119934,0.9226577281951904
452,ShanghaiTech_part_B,0.8520656228065491,0.8739516735076904
453,ShanghaiTech_part_B,0.5835743546485901,0.5899797677993774
454,ShanghaiTech_part_B,0.9335070252418518,0.9376229047775269
455,ShanghaiTech_part_B,0.5391867756843567,0.5343124866485596
456,ShanghaiTech_part_B,0.6291642189025879,0.558760941028595
457,ShanghaiTech_part_B,0.32336878776550293,0.18458814918994904
458,ShanghaiTech_part_B,0.7317598462104797,0.7504526376724243
459,ShanghaiTech_part_B,0.5445364713668823,0.496269166469574
460,ShanghaiTech_part_B,0.8570067882537842,0.8720105290412903
461,ShanghaiTech_part_B,0.9109230041503906,0.922484278678894
462,ShanghaiTech_part_B,0.7334548234939575,0.7442319989204407
463,ShanghaiTech_part_B,0.7897765040397644,0.7980025410652161
464,ShanghaiTech_part_B,0.3531223237514496,0.2553127408027649
465,ShanghaiTech_part_B,0.9038381576538086,0.9070415496826172
466,ShanghaiTech_part_B,0.8340151906013489,0.8597965240478516
467,ShanghaiTech_part_B,0.9437735080718994,0.9468643665313721
468,ShanghaiTech_part_B,0.587184488773346,0.505612313747406
469,ShanghaiTech_part_B,0.7312186360359192,0.7791149616241455
470,ShanghaiTech_part_B,0.5870296955108643,0.5695290565490723
471,ShanghaiTech_part_B,0.8446964621543884,0.8604581952095032
472,ShanghaiTech_part_B,0.8070869445800781,0.8324706554412842
473,ShanghaiTech_part_B,0.8464328646659851,0.8934294581413269
474,ShanghaiTech_part_B,0.9415279030799866,0.9449990391731262
475,ShanghaiTech_part_B,0.6998112797737122,0.6348671317100525
476,ShanghaiTech_part_B,0.8783226013183594,0.8829687237739563
477,ShanghaiTech_part_B,0.728044331073761,0.41627630591392517
478,ShanghaiTech_part_B,0.5909606218338013,0.3869425356388092
479,ShanghaiTech_part_B,0.8294692039489746,0.8759380578994751
480,ShanghaiTech_part_B,0.5494282841682434,0.5158766508102417
481,ShanghaiTech_part_B,0.8029837608337402,0.7530361413955688
482,ShanghaiTech_part_B,0.18332411348819733,0.10729600489139557
483,ShanghaiTech_part_B,0.8398303389549255,0.834895670413971
484,ShanghaiTech_part_B,0.8642337918281555,0.6461977362632751
485,ShanghaiTech_part_B,0.8899460434913635,0.9027785658836365
486,ShanghaiTech_part_B,0.875449001789093,0.8663365244865417
487,ShanghaiTech_part_B,0.9112732410430908,0.6352604031562805
488,ShanghaiTech_part_B,0.7298961877822876,0.6885846257209778
489,ShanghaiTech_part_B,0.8027365803718567,0.8173638582229614
490,ShanghaiTech_part_B,0.8514353632926941,0.470357745885849
491,ShanghaiTech_part_B,0.5502274632453918,0.3558495044708252
492,ShanghaiTech_part_B,0.45227089524269104,0.43492716550827026
493,ShanghaiTech_part_B,0.8894801139831543,0.912285566329956
494,ShanghaiTech_part_B,0.7998853921890259,0.6866081953048706
495,ShanghaiTech_part_B,0.8043251037597656,0.21027159690856934
496,ShanghaiTech_part_B,0.75591641664505,0.7804787158966064
497,ShanghaiTech_part_B,0.9561089277267456,0.9563633799552917
498,NWPU-Crowd,0.6553189158439636,0.2778603732585907
499,NWPU-Crowd,0.37514862418174744,0.017720278352499008
500,NWPU-Crowd,0.6027141213417053,0.30998992919921875
501,NWPU-Crowd,0.8767688870429993,0.07142167538404465
502,NWPU-Crowd,0.9197078347206116,0.10177679359912872
503,NWPU-Crowd,0.05176049843430519,1.9430441584664893e-25
504,NWPU-Crowd,0.9012824892997742,0.47058528661727905
505,NWPU-Crowd,0.9372325539588928,0.629637598991394
506,NWPU-Crowd,0.6967306733131409,0.002549567725509405
507,NWPU-Crowd,0.7525674104690552,0.0689009353518486
508,NWPU-Crowd,0.7532733678817749,0.05434057489037514
509,NWPU-Crowd,0.614294707775116,0.036666784435510635
510,NWPU-Crowd,0.9695014357566833,0.5094195008277893
511,NWPU-Crowd,0.634284496307373,0.40534839034080505
512,NWPU-Crowd,0.35135185718536377,0.008184527046978474
513,NWPU-Crowd,0.8896546363830566,0.07383468002080917
514,NWPU-Crowd,0.7942818403244019,0.6324115991592407
515,NWPU-Crowd,0.9120990633964539,1.8951760787376783e-25
516,NWPU-Crowd,0.9763665199279785,0.8037364482879639
517,NWPU-Crowd,0.8221554160118103,0.6112239956855774
518,NWPU-Crowd,0.3764267563819885,0.2744520306587219
519,NWPU-Crowd,0.9531154036521912,0.6979998350143433
520,NWPU-Crowd,0.6765698790550232,0.04698740690946579
521,NWPU-Crowd,0.9273881912231445,0.5008824467658997
522,NWPU-Crowd,0.7548133134841919,0.3270137310028076
523,NWPU-Crowd,0.8159024119377136,0.02161209098994732
524,NWPU-Crowd,0.7895878553390503,0.6628350615501404
525,NWPU-Crowd,0.01906684599816799,1.3526833367501091e-25
526,NWPU-Crowd,0.9544842839241028,0.3134728968143463
527,NWPU-Crowd,0.8534098863601685,0.41771960258483887
528,NWPU-Crowd,0.8965048789978027,0.82285076379776
529,NWPU-Crowd,0.25129663944244385,-1.3386283171712421e-05
530,NWPU-Crowd,0.526640772819519,0.10847257077693939
531,NWPU-Crowd,0.8889293074607849,0.008693642914295197
532,NWPU-Crowd,0.6813974976539612,0.5713917016983032
533,NWPU-Crowd,0.9521670937538147,0.8621919751167297
534,NWPU-Crowd,0.8373358249664307,0.3143117129802704
535,NWPU-Crowd,0.7719271779060364,0.19514356553554535
536,NWPU-Crowd,0.8571509718894958,0.8066326975822449
537,NWPU-Crowd,0.8563530445098877,0.5230475068092346
538,NWPU-Crowd,0.9270622730255127,0.9088892340660095
539,NWPU-Crowd,0.8529982566833496,0.33593544363975525
540,NWPU-Crowd,0.846714437007904,0.28945136070251465
541,NWPU-Crowd,0.7048487067222595,0.5855465531349182
542,NWPU-Crowd,0.8588594794273376,0.6298195123672485
543,NWPU-Crowd,0.7540045380592346,0.3735181391239166
544,NWPU-Crowd,0.9085859656333923,0.27422890067100525
545,NWPU-Crowd,0.7418385148048401,0.07870041579008102
546,NWPU-Crowd,0.895409345626831,0.07234708219766617
547,NWPU-Crowd,0.8706729412078857,0.2104099839925766
548,NWPU-Crowd,0.9243808388710022,0.6490921974182129
549,NWPU-Crowd,0.8168848156929016,0.6318450570106506
550,NWPU-Crowd,0.6907244324684143,0.5470563769340515
551,NWPU-Crowd,0.8600974082946777,0.19754073023796082
552,NWPU-Crowd,0.803217887878418,0.4051979184150696
553,NWPU-Crowd,0.8717670440673828,0.19301043450832367
554,NWPU-Crowd,0.956560492515564,0.7036556601524353
555,NWPU-Crowd,0.3042425215244293,0.014402365311980247
556,NWPU-Crowd,0.3731516897678375,0.049803655594587326
557,NWPU-Crowd,0.8245482444763184,0.0012910498771816492
558,NWPU-Crowd,0.946999192237854,0.8359233140945435
559,NWPU-Crowd,0.9680749177932739,0.8358883261680603
560,NWPU-Crowd,0.9035389423370361,0.14732153713703156
561,NWPU-Crowd,0.9246429204940796,0.9221745133399963
562,NWPU-Crowd,0.8649424910545349,0.09199952334165573
563,NWPU-Crowd,0.5146148800849915,1.2231529924104012e-25
564,NWPU-Crowd,0.8280425071716309,0.787601888179779
565,NWPU-Crowd,0.4935949146747589,0.312122642993927
566,NWPU-Crowd,0.5363940596580505,0.12516313791275024
567,NWPU-Crowd,0.6917654871940613,0.10900730639696121
568,NWPU-Crowd,0.4935023784637451,0.2885434329509735
569,NWPU-Crowd,0.8508620262145996,0.6651028990745544
570,NWPU-Crowd,0.6345627307891846,0.5232495665550232
571,NWPU-Crowd,0.6960827708244324,0.016065537929534912
572,NWPU-Crowd,0.9264466166496277,0.7409296631813049
573,NWPU-Crowd,0.3435348570346832,0.17971260845661163
574,NWPU-Crowd,0.7012240290641785,0.23297862708568573
575,NWPU-Crowd,0.6140171885490417,0.14120157063007355
576,NWPU-Crowd,0.9186070561408997,0.29512733221054077
577,NWPU-Crowd,0.870568037033081,0.12875747680664062
578,NWPU-Crowd,0.9757862687110901,0.9669647812843323
579,NWPU-Crowd,0.579636812210083,0.4473116397857666
580,NWPU-Crowd,0.6611915826797485,0.0025433297269046307
581,NWPU-Crowd,0.7283111214637756,0.032237131148576736
582,NWPU-Crowd,0.8674017190933228,0.7871605157852173
583,NWPU-Crowd,0.802424430847168,0.43110352754592896
584,NWPU-Crowd,0.4167635142803192,0.19582735002040863
585,NWPU-Crowd,0.7708417177200317,0.6763237714767456
586,NWPU-Crowd,0.9207435846328735,0.8052451610565186
587,NWPU-Crowd,0.7715485095977783,0.07627733796834946
588,NWPU-Crowd,0.942987322807312,5.437344484954323e-24
589,NWPU-Crowd,0.7924964427947998,0.5096012353897095
590,NWPU-Crowd,0.6789095997810364,0.1075592190027237
591,NWPU-Crowd,0.21143729984760284,0.003991489764302969
592,NWPU-Crowd,0.796886146068573,0.7515510320663452
593,NWPU-Crowd,0.5990325212478638,0.06866048276424408
594,NWPU-Crowd,0.8046131134033203,0.00024100513837765902
595,NWPU-Crowd,0.7849721908569336,0.03222938999533653
596,NWPU-Crowd,0.9149805903434753,0.8360915780067444
597,NWPU-Crowd,0.892933189868927,0.8542715311050415
598,NWPU-Crowd,0.4758461117744446,0.008982581086456776
599,NWPU-Crowd,0.8788586854934692,0.3180064558982849
600,NWPU-Crowd,0.8410237431526184,0.34493914246559143
601,NWPU-Crowd,0.8700042366981506,0.13293497264385223
602,NWPU-Crowd,0.8079405426979065,0.10221094638109207
603,NWPU-Crowd,0.5313870310783386,0.003004905767738819
604,NWPU-Crowd,0.9141823053359985,0.7444474101066589
605,NWPU-Crowd,0.5612573027610779,0.19001857936382294
606,NWPU-Crowd,0.40529343485832214,0.022993771359324455
607,NWPU-Crowd,0.8832492232322693,0.11580229550600052
608,NWPU-Crowd,0.9155192971229553,0.5656599402427673
609,NWPU-Crowd,0.889411211013794,0.8521094918251038
610,NWPU-Crowd,0.7409113049507141,5.6366793805119045e-24
611,NWPU-Crowd,0.5434862971305847,0.13358497619628906
612,NWPU-Crowd,0.9205862879753113,0.5678133964538574
613,NWPU-Crowd,0.6858803033828735,0.014609746634960175
614,NWPU-Crowd,0.82341468334198,0.7467979788780212
615,NWPU-Crowd,0.8813881874084473,0.09918127954006195
616,NWPU-Crowd,0.8851026892662048,0.6115326881408691
617,NWPU-Crowd,0.8680576682090759,0.8233193159103394
618,NWPU-Crowd,0.8751740455627441,0.6359172463417053
619,NWPU-Crowd,0.9485816359519958,0.7884477972984314
620,NWPU-Crowd,0.1937555968761444,0.0012503033503890038
621,NWPU-Crowd,0.9187443256378174,0.19344869256019592
622,NWPU-Crowd,0.8485086560249329,0.014097679406404495
623,NWPU-Crowd,0.8319282531738281,0.7811830639839172
624,NWPU-Crowd,0.6316799521446228,0.4782596826553345
625,NWPU-Crowd,0.41788792610168457,0.08151912689208984
626,NWPU-Crowd,0.7955463528633118,0.2403431087732315
627,NWPU-Crowd,0.8385273814201355,0.6325359344482422
628,NWPU-Crowd,0.8788015842437744,0.41865429282188416
629,NWPU-Crowd,0.8149954080581665,0.3299316167831421
630,NWPU-Crowd,0.6670622825622559,0.07177788019180298
631,NWPU-Crowd,0.8957111239433289,0.7868143916130066
632,NWPU-Crowd,0.6284277439117432,0.5037315487861633
633,NWPU-Crowd,0.8777226209640503,0.7270945906639099
634,NWPU-Crowd,0.8890671730041504,0.4261128902435303
635,NWPU-Crowd,0.8244634866714478,0.6902177929878235
636,NWPU-Crowd,0.7472836375236511,0.2445477396249771
637,NWPU-Crowd,0.9096723794937134,0.8445597290992737
638,NWPU-Crowd,0.958340048789978,0.5233550071716309
639,NWPU-Crowd,0.7165836691856384,0.802851676940918
640,NWPU-Crowd,0.8622860312461853,0.36047133803367615
641,NWPU-Crowd,0.834847092628479,0.794629693031311
642,NWPU-Crowd,0.8314545154571533,0.004599585197865963
643,NWPU-Crowd,0.929436445236206,0.4413895905017853
644,NWPU-Crowd,0.9114329218864441,0.7699694633483887
645,NWPU-Crowd,0.9745386242866516,0.900740921497345
646,NWPU-Crowd,0.5436648726463318,0.3403315246105194
647,NWPU-Crowd,0.8411568403244019,0.732917070388794
648,NWPU-Crowd,0.23592349886894226,0.005608457140624523
649,NWPU-Crowd,0.5177201628684998,0.016428420320153236
650,NWPU-Crowd,0.8810111284255981,0.6936352849006653
651,NWPU-Crowd,0.9184798002243042,0.5729324817657471
652,NWPU-Crowd,0.23264360427856445,0.0027774726040661335
653,NWPU-Crowd,0.6958228349685669,0.17605340480804443
654,NWPU-Crowd,0.4706328511238098,0.21933698654174805
655,NWPU-Crowd,0.8023913502693176,0.7110517621040344
656,NWPU-Crowd,0.8723212480545044,0.11742867529392242
657,NWPU-Crowd,0.45263388752937317,0.360779732465744
658,NWPU-Crowd,0.6713518500328064,0.005998509004712105
659,NWPU-Crowd,0.9845024943351746,0.6066045165061951
660,NWPU-Crowd,0.8365784883499146,0.30080869793891907
661,NWPU-Crowd,0.9074980020523071,0.1427116096019745
662,NWPU-Crowd,0.9265921115875244,0.5184661746025085
663,NWPU-Crowd,0.31959226727485657,0.0658283531665802
664,NWPU-Crowd,0.7744341492652893,0.15865567326545715
665,NWPU-Crowd,0.912928581237793,0.8789954781532288
666,NWPU-Crowd,0.8161036968231201,0.05705096200108528
667,NWPU-Crowd,0.5368538498878479,0.020711882039904594
668,NWPU-Crowd,0.8899555802345276,0.48674139380455017
669,NWPU-Crowd,0.9117709994316101,0.7603800892829895
670,NWPU-Crowd,0.8300286531448364,0.24227792024612427
671,NWPU-Crowd,0.9155932068824768,0.8065855503082275
672,NWPU-Crowd,0.851579487323761,0.06198081374168396
673,NWPU-Crowd,0.8610367774963379,0.03563137724995613
674,NWPU-Crowd,0.6268176436424255,0.3885989487171173
675,NWPU-Crowd,0.7635101079940796,0.1160488873720169
676,NWPU-Crowd,0.8561257123947144,0.22620967030525208
677,NWPU-Crowd,0.8884676098823547,0.32398927211761475
678,NWPU-Crowd,0.8597983121871948,0.8321555852890015
679,NWPU-Crowd,0.7565098404884338,0.025261789560317993
680,NWPU-Crowd,0.8650234341621399,0.16800612211227417
681,NWPU-Crowd,0.914674699306488,0.14848051965236664
682,NWPU-Crowd,0.8243299722671509,-0.00018027213809546083
683,NWPU-Crowd,0.0395079031586647,3.153372703235661e-23
684,NWPU-Crowd,0.27966076135635376,0.0026988901663571596
685,NWPU-Crowd,0.9333158731460571,0.8068789839744568
686,NWPU-Crowd,0.6849431395530701,0.03511832281947136
687,NWPU-Crowd,0.6942577958106995,0.1019391417503357
688,NWPU-Crowd,0.7725588083267212,0.41743186116218567
689,NWPU-Crowd,0.768903374671936,0.8174232244491577
690,NWPU-Crowd,0.8213304877281189,0.4121367037296295
691,NWPU-Crowd,0.722632646560669,0.005865465383976698
692,NWPU-Crowd,0.9422886371612549,0.4407321810722351
693,NWPU-Crowd,0.8957033753395081,7.619051336591572e-24
694,NWPU-Crowd,0.8681889176368713,0.0754094272851944
695,NWPU-Crowd,0.8249673843383789,0.7350159287452698
696,NWPU-Crowd,0.8523059487342834,0.5564123392105103
697,NWPU-Crowd,0.5051754117012024,0.22191345691680908
698,NWPU-Crowd,0.7452015280723572,0.5078779458999634
699,NWPU-Crowd,0.8807686567306519,0.7695667147636414
700,NWPU-Crowd,0.8308795094490051,0.6987826228141785
701,NWPU-Crowd,0.8238449096679688,0.4929923415184021
702,NWPU-Crowd,0.8383456468582153,0.3251364827156067
703,NWPU-Crowd,0.5820785760879517,0.14399605989456177
704,NWPU-Crowd,0.9225086569786072,0.6678076982498169
705,NWPU-Crowd,0.7326256632804871,0.08685732632875443
706,NWPU-Crowd,0.7269270420074463,0.4643237888813019
707,NWPU-Crowd,0.7514386177062988,0.029360532760620117
708,NWPU-Crowd,0.8987683057785034,0.7725064158439636
709,NWPU-Crowd,0.8511561155319214,0.5517229437828064
710,NWPU-Crowd,0.8164931535720825,0.31980210542678833
711,NWPU-Crowd,0.8366913795471191,0.030162403360009193
712,NWPU-Crowd,0.7976459860801697,0.04061611369252205
713,NWPU-Crowd,0.7782321572303772,6.728819339859332e-25
714,NWPU-Crowd,0.8764853477478027,0.1888410747051239
715,NWPU-Crowd,0.8635945320129395,0.482789546251297
716,NWPU-Crowd,0.9434165358543396,0.6011322736740112
717,NWPU-Crowd,0.8985193371772766,0.8995532393455505
718,NWPU-Crowd,0.7554638385772705,0.015111727640032768
719,NWPU-Crowd,0.8522155284881592,0.24244259297847748
720,NWPU-Crowd,0.7318426370620728,0.6989079117774963
721,NWPU-Crowd,0.8745499849319458,0.5047686100006104
722,NWPU-Crowd,0.7862171530723572,0.7325456738471985
723,NWPU-Crowd,0.8759265542030334,0.20559023320674896
724,NWPU-Crowd,0.7135916948318481,0.48382827639579773
725,NWPU-Crowd,0.9062067866325378,0.9057868719100952
726,NWPU-Crowd,0.8490236401557922,0.5690289735794067
727,NWPU-Crowd,0.6320415735244751,0.07277115434408188
728,NWPU-Crowd,0.8783714771270752,0.13229584693908691
729,NWPU-Crowd,0.773093044757843,0.558631956577301
730,NWPU-Crowd,0.636460542678833,0.03289332240819931
731,NWPU-Crowd,0.8506203293800354,0.09537182003259659
732,NWPU-Crowd,0.7744398713111877,0.43025660514831543
733,NWPU-Crowd,0.9024147391319275,0.8094301819801331
734,NWPU-Crowd,0.7532994151115417,0.5751569867134094
735,NWPU-Crowd,0.5753840804100037,0.31728991866111755
736,NWPU-Crowd,0.9094008207321167,0.6306523680686951
737,NWPU-Crowd,0.9646821022033691,0.6267097592353821
738,NWPU-Crowd,0.7799311876296997,0.753960907459259
739,NWPU-Crowd,0.8540549278259277,1.2829710822581461e-25
740,NWPU-Crowd,0.6898211240768433,0.022018535062670708
741,NWPU-Crowd,0.837437629699707,0.6903980374336243
742,NWPU-Crowd,0.8543208241462708,0.06710247695446014
743,NWPU-Crowd,0.2506636381149292,-0.0001127242503571324
744,NWPU-Crowd,0.649165689945221,0.015028955414891243
745,NWPU-Crowd,0.5106683373451233,1.2062073241643009e-27
746,NWPU-Crowd,0.9210848212242126,0.6582359671592712
747,NWPU-Crowd,0.7523314356803894,0.14835898578166962
748,NWPU-Crowd,0.9280701875686646,0.8963527083396912
749,NWPU-Crowd,0.12838368117809296,0.0002683806524146348
750,NWPU-Crowd,0.4359711706638336,0.06461119651794434
751,NWPU-Crowd,0.7545382380485535,0.4792746901512146
752,NWPU-Crowd,0.0517483726143837,6.486703038297417e-24
753,NWPU-Crowd,0.9090520143508911,0.7768595218658447
754,NWPU-Crowd,0.8704298734664917,0.616021454334259
755,NWPU-Crowd,0.12177271395921707,0.0009712290484458208
756,NWPU-Crowd,0.13342449069023132,0.00336290686391294
757,NWPU-Crowd,0.8362736105918884,0.36170831322669983
758,NWPU-Crowd,0.9209206700325012,0.8115078210830688
759,NWPU-Crowd,0.746475875377655,0.06694276630878448
760,NWPU-Crowd,0.8184496760368347,0.6337089538574219
761,NWPU-Crowd,0.736617386341095,0.6582932472229004
762,NWPU-Crowd,0.591073751449585,0.4508858919143677
763,NWPU-Crowd,0.7786083817481995,0.6887386441230774
764,NWPU-Crowd,0.8337960243225098,0.6713343262672424
765,NWPU-Crowd,0.825173020362854,0.3414055109024048
766,NWPU-Crowd,0.9385464191436768,0.8544262051582336
767,NWPU-Crowd,0.822149932384491,0.7638903260231018
768,NWPU-Crowd,0.8737410306930542,1.5777350633052313e-23
769,NWPU-Crowd,0.7662321329116821,0.11335541307926178
770,NWPU-Crowd,0.4467710554599762,1.4636793941216494e-25
771,NWPU-Crowd,0.8853604197502136,0.4728753864765167
772,NWPU-Crowd,0.925222635269165,0.47237417101860046
773,NWPU-Crowd,0.8852706551551819,0.10370830446481705
774,NWPU-Crowd,0.9346127510070801,0.5340877771377563
775,NWPU-Crowd,0.6665070056915283,0.19931137561798096
776,NWPU-Crowd,0.9060673713684082,0.7127670049667358
777,NWPU-Crowd,0.26336702704429626,6.681057854960339e-24
778,NWPU-Crowd,0.8513529896736145,0.34695449471473694
779,NWPU-Crowd,0.6350978016853333,0.6033389568328857
780,NWPU-Crowd,0.953943133354187,0.7050021290779114
781,NWPU-Crowd,0.6459178924560547,2.824569522039709e-24
782,NWPU-Crowd,0.4055158197879791,0.3819083571434021
783,NWPU-Crowd,0.8820804953575134,0.787378191947937
784,NWPU-Crowd,0.8622406125068665,0.6533408164978027
785,NWPU-Crowd,0.9355216026306152,0.897574245929718
786,NWPU-Crowd,0.8927631378173828,0.014541137963533401
787,NWPU-Crowd,0.9076212644577026,0.8892284035682678
788,NWPU-Crowd,0.677186906337738,0.3080465495586395
789,NWPU-Crowd,0.47752848267555237,0.17884843051433563
790,NWPU-Crowd,0.918444037437439,0.0189934354275465
791,NWPU-Crowd,0.1920524686574936,0.5497831106185913
792,NWPU-Crowd,0.9295631647109985,0.5941529273986816
793,NWPU-Crowd,0.6871082186698914,0.6141623854637146
794,NWPU-Crowd,0.8651774525642395,0.7586976289749146
795,NWPU-Crowd,0.6614429354667664,0.0901782438158989
796,NWPU-Crowd,0.6370474100112915,0.600265383720398
797,NWPU-Crowd,0.4974318742752075,0.03317054733633995
798,NWPU-Crowd,0.4301736056804657,0.14031803607940674
799,NWPU-Crowd,0.7515791654586792,0.4578837454319
800,NWPU-Crowd,0.9211417436599731,0.2257840633392334
801,NWPU-Crowd,0.4931836426258087,0.019919469952583313
802,NWPU-Crowd,0.9470301270484924,0.6363291144371033
803,NWPU-Crowd,0.5320152044296265,0.419098824262619
804,NWPU-Crowd,0.8965981006622314,0.31129223108291626
805,NWPU-Crowd,0.8553584218025208,0.8341530561447144
806,NWPU-Crowd,0.8975352644920349,0.6492748260498047
807,NWPU-Crowd,0.9559914469718933,0.5302438139915466
808,NWPU-Crowd,0.9315258860588074,0.6822477579116821
809,NWPU-Crowd,0.05588500574231148,5.864633755280452e-24
810,NWPU-Crowd,0.16134661436080933,0.00018712550809141248
811,NWPU-Crowd,0.6767691969871521,0.05324709415435791
812,NWPU-Crowd,0.7957960367202759,0.25444939732551575
813,NWPU-Crowd,0.8385653495788574,0.4286687672138214
814,NWPU-Crowd,0.4615684151649475,0.01534284744411707
815,NWPU-Crowd,0.61994469165802,0.26178935170173645
816,NWPU-Crowd,0.8750649094581604,0.09622383862733841
817,NWPU-Crowd,0.599230170249939,0.30723869800567627
818,NWPU-Crowd,0.926626980304718,0.7624333500862122
819,NWPU-Crowd,0.8560160994529724,0.3029494881629944
820,NWPU-Crowd,0.8590218424797058,0.7252047657966614
821,NWPU-Crowd,0.8368868827819824,0.8196445107460022
822,NWPU-Crowd,0.7677955627441406,0.7363083958625793
823,NWPU-Crowd,0.7514121532440186,0.6154475808143616
824,NWPU-Crowd,0.9123789668083191,0.6345934271812439
825,NWPU-Crowd,0.8882341980934143,0.1612870842218399
826,NWPU-Crowd,0.005816959310323,4.352069813630929e-35
827,NWPU-Crowd,0.9256632924079895,0.05365226790308952
828,NWPU-Crowd,0.9037977457046509,0.6200428009033203
829,NWPU-Crowd,0.6642134189605713,0.438007652759552
830,NWPU-Crowd,0.643907904624939,0.39356479048728943
831,NWPU-Crowd,0.9316567182540894,0.883692741394043
832,NWPU-Crowd,0.87355637550354,0.03309670090675354
833,NWPU-Crowd,0.9252206087112427,2.531545856896393e-25
834,NWPU-Crowd,0.861750602722168,0.6698722839355469
835,NWPU-Crowd,0.8098494410514832,0.7740326523780823
836,NWPU-Crowd,0.7419642806053162,0.03586776554584503
837,NWPU-Crowd,0.9085741639137268,0.4360714256763458
838,NWPU-Crowd,0.8492566347122192,0.7823544144630432
839,NWPU-Crowd,0.29143810272216797,0.0022320423740893602
840,NWPU-Crowd,0.7551831007003784,0.0065856315195560455
841,NWPU-Crowd,0.7991865277290344,0.05765038728713989
842,NWPU-Crowd,0.8474999070167542,0.4180099070072174
843,NWPU-Crowd,0.8414736390113831,5.112413392998983e-26
844,NWPU-Crowd,0.4839944541454315,0.29971790313720703
845,NWPU-Crowd,0.5666767358779907,1.609873808786569e-25
846,NWPU-Crowd,0.4684239625930786,0.018412435427308083
847,NWPU-Crowd,0.8758703470230103,0.3779383897781372
848,NWPU-Crowd,0.6589435935020447,0.4605349600315094
849,NWPU-Crowd,0.8546173572540283,0.44141286611557007
850,NWPU-Crowd,0.4717946946620941,0.028368543833494186
851,NWPU-Crowd,0.8662050366401672,0.7198920249938965
852,NWPU-Crowd,0.8875908851623535,0.6324999928474426
853,NWPU-Crowd,0.9607046842575073,0.9540920853614807
854,NWPU-Crowd,0.7815276384353638,0.6998999118804932
855,NWPU-Crowd,0.8580378890037537,0.8338471055030823
856,NWPU-Crowd,0.9142518043518066,0.5502629280090332
857,NWPU-Crowd,0.64162278175354,0.08704002946615219
858,NWPU-Crowd,0.9632093906402588,0.8032048344612122
859,NWPU-Crowd,0.93511563539505,0.3037460446357727
860,NWPU-Crowd,0.83118736743927,0.25897589325904846
861,NWPU-Crowd,0.7796129584312439,0.03505561873316765
862,NWPU-Crowd,0.8164927363395691,0.5608206987380981
863,NWPU-Crowd,0.7456397414207458,0.38738757371902466
864,NWPU-Crowd,0.7870503067970276,0.03144232556223869
865,NWPU-Crowd,0.9240555763244629,0.8048888444900513
866,NWPU-Crowd,0.7550959587097168,0.0030253087170422077
867,NWPU-Crowd,0.8381775617599487,0.5040785074234009
868,NWPU-Crowd,0.39355340600013733,0.0011764204828068614
869,NWPU-Crowd,0.8903785347938538,0.7509511113166809
870,NWPU-Crowd,0.8620123267173767,0.20059020817279816
871,NWPU-Crowd,0.9092509150505066,0.5697303414344788
872,NWPU-Crowd,0.8913177847862244,2.346990122486707e-25
873,NWPU-Crowd,0.9261172413825989,0.4491772949695587
874,NWPU-Crowd,0.8604823350906372,0.13726408779621124
875,NWPU-Crowd,0.45480310916900635,0.0025241386611014605
876,NWPU-Crowd,0.5613096356391907,0.03722839057445526
877,NWPU-Crowd,0.8665703535079956,0.2172776758670807
878,NWPU-Crowd,0.10106343030929565,3.785528454077345e-29
879,NWPU-Crowd,0.7685731053352356,0.5718435645103455
880,NWPU-Crowd,0.967682957649231,0.7364243268966675
