,dataset,ssim
461,ShanghaiTech_part_B,0.9999867081642151
462,ShanghaiTech_part_B,0.9984447360038757
463,ShanghaiTech_part_B,0.9993862509727478
464,ShanghaiTech_part_B,0.9411160945892334
465,ShanghaiTech_part_B,0.9999651312828064
466,ShanghaiTech_part_B,0.9998068809509277
467,ShanghaiTech_part_B,0.9999979734420776
468,ShanghaiTech_part_B,0.9336161017417908
469,ShanghaiTech_part_B,0.9994856119155884
470,ShanghaiTech_part_B,0.9887914061546326
471,ShanghaiTech_part_B,0.9996278285980225
472,ShanghaiTech_part_B,0.9993615746498108
473,ShanghaiTech_part_B,0.9997085332870483
474,ShanghaiTech_part_B,0.9999274611473083
475,ShanghaiTech_part_B,0.9959191083908081
476,ShanghaiTech_part_B,0.9994249939918518
477,ShanghaiTech_part_B,0.9542813897132874
478,ShanghaiTech_part_B,0.849683403968811
479,ShanghaiTech_part_B,0.999841570854187
480,ShanghaiTech_part_B,0.9913644194602966
481,ShanghaiTech_part_B,0.9948108792304993
482,ShanghaiTech_part_B,0.5742793083190918
483,ShanghaiTech_part_B,0.9997784495353699
484,ShanghaiTech_part_B,0.9970256686210632
485,ShanghaiTech_part_B,0.9999534487724304
486,ShanghaiTech_part_B,0.9999105334281921
487,ShanghaiTech_part_B,0.9945639967918396
488,ShanghaiTech_part_B,0.9970515966415405
489,ShanghaiTech_part_B,0.9997491240501404
490,ShanghaiTech_part_B,0.9890483617782593
491,ShanghaiTech_part_B,0.950994610786438
492,ShanghaiTech_part_B,0.9847707152366638
493,ShanghaiTech_part_B,0.9999321699142456
494,ShanghaiTech_part_B,0.9984534978866577
495,ShanghaiTech_part_B,0.9110205769538879
496,ShanghaiTech_part_B,0.9998310208320618
497,ShanghaiTech_part_B,0.9999912977218628
498,NWPU-Crowd,0.9933868050575256
499,NWPU-Crowd,0.9584303498268127
500,NWPU-Crowd,0.9933901429176331
501,NWPU-Crowd,0.9984827637672424
502,NWPU-Crowd,0.9528566598892212
503,NWPU-Crowd,
504,NWPU-Crowd,0.9999579787254333
505,NWPU-Crowd,0.9999933242797852
506,NWPU-Crowd,0.9989409446716309
